question,labels,has_context
Viêm nội mạc tử cung trong dậy thì có triệu chứng gì?,detail,1
Dấu hiệu viêm nội mạc tử cung khi dậy thì?,detail,1
Lời khuyên khi bị rong kinh trong Xét nghiệm Pap smear,advice,1
Có nên làm xét nghiệm Pap smear khi bị rong kinh?,advice,1
"Rong kinh, có cần phải làm xét nghiệm Pap smear không?",advice,1
viêm âm đạo khi Siêu âm: dấu hiệu và cách chữa,symptom|treatment,1
"Siêu âm có giúp phát hiện viêm âm đạo không? Nếu có, làm thế nào để chữa?",symptom|treatment,1
"Viêm âm đạo có dấu hiệu gì khi siêu âm, và cách chữa ra sao?",symptom|treatment,1
Ứng dụng của nhiễm nấm âm đạo trong Nội tiết tố,application,1
Nhiễm nấm âm đạo có liên quan gì đến nội tiết tố không?,application,1
Nội tiết tố ảnh hưởng như thế nào đến nhiễm nấm âm đạo?,application,1
Các thể ung thư buồng trứng trong Siêu âm thường ,subdisease,1
Siêu âm thường phát hiện được những thể ung thư buồng trứng nào?,subdisease,1
"Khi siêu âm, có thể thấy được các thể ung thư buồng trứng nào?",subdisease,1
đa nang buồng trứng trong Tiền sản giật,topic,1
Vai trò của đa nang buồng trứng trong Tiền sản giật là gì?,topic,1
Đa nang buồng trứng ảnh hưởng như thế nào đến Tiền sản giật?,topic,1
"Trong Thai kỳ, đa kinh có nguyên nhân và dấu hiệu gì",symptom|cause,1
Đa kinh trong thai kỳ có nguyên nhân và dấu hiệu gì?,symptom|cause,1
Đa kinh khi mang thai có triệu chứng gì?,symptom|cause,1
u xơ tử cung trong Dinh dưỡng thường gặp ở ai,population,1
U xơ tử cung thường gặp ở những người nào?,population,1
Ai thường bị u xơ tử cung?,population,1
Yếu tố nguy cơ viêm cổ tử cung trong Phẫu thuật,riskfactor,1
Biến chứng sẩy thai trong Khám sức khỏe định kỳ,complication,1
Biến chứng sẩy thai có thể gặp khi khám sức khỏe định kỳ?,complication,1
"Khi khám sức khỏe định kỳ, có thể phát hiện biến chứng sẩy thai không?",complication,1
Triệu chứng của đau bụng kinh trong Khám phụ khoa,symptom,1
Đau bụng kinh có những dấu hiệu nào khi đi khám phụ khoa?,symptom,1
"Khi đi khám phụ khoa, đau bụng kinh thường có những triệu chứng gì?",symptom,1
rong kinh khi Xét nghiệm Pap smear: dấu hiệu và cách chữa,symptom|treatment,1
Rong kinh sau khi làm xét nghiệm Pap smear có phải dấu hiệu bất thường không?,symptom|treatment,1
Làm gì để chữa rong kinh sau khi làm xét nghiệm Pap smear?,symptom|treatment,1
Điều trị rong kinh trong Cho con bú,treatment,1
Điều trị rong kinh khi đang cho con bú thế nào?,treatment,1
Có cách nào điều trị rong kinh khi đang cho con bú không?,treatment,1
Xử lý ung thư nội mạc tử cung khi Siêu âm,treatment,1
Siêu âm thấy ung thư nội mạc tử cung thì phải làm sao?,treatment,1
Cách xử lý khi phát hiện ung thư nội mạc tử cung qua siêu âm?,treatment,1
sẩy thai là gì khi Siêu âm thường ,definition,1
thống kinh trong Đi bộ,topic,1
Thống kinh có liên quan gì đến việc đi bộ không?,topic,1
Đi bộ có giúp giảm thống kinh không?,topic,1
Điều trị viêm vùng chậu trong Khám phụ khoa,treatment,1
Viêm cổ tử cung có liên quan gì đến tam cá nguyệt cuối?,treatment,1
"Trong tam cá nguyệt cuối, cần lưu ý gì về viêm cổ tử cung?",treatment,1
Nguyên nhân viêm nội mạc tử cung trong Đi bộ,cause,1
Đi bộ có liên quan đến nguyên nhân gây viêm nội mạc tử cung không?,cause,1
Nguyên nhân gây viêm nội mạc tử cung khi đi bộ là gì?,cause,1
Nên làm gì với mãn kinh khi Dậy thì,advice,1
Dậy thì sớm có liên quan gì đến mãn kinh sau này không?,advice,1
Mãn kinh có thể xuất hiện sớm khi dậy thì không?,advice,1
Làm sao tránh đa kinh khi Ba tháng đầu,prevention,1
Lời khuyên và phương pháp điều trị thai ngoài tử cung trong Siêu âm,advice|treatment,1
Biến chứng loạn khuẩn âm đạo trong Tiểu đường thai kỳ,complication,1
Loạn khuẩn âm đạo có liên quan đến tiểu đường thai kỳ không?,complication,1
Biến chứng loạn khuẩn âm đạo thường gặp ở phụ nữ tiểu đường thai kỳ?,complication,1
Nên làm gì với ung thư buồng trứng khi Yoga,advice,1
thống kinh được điều trị ra sao,treatment,0
loạn khuẩn âm đạo thường được áp dụng ra sao trong điều trị,application,0
Rủi ro của nhiễm nấm âm đạo khi Đi bộ,complication,1
Đi bộ có gây nhiễm nấm âm đạo không?,complication,1
Nhiễm nấm âm đạo có thể xảy ra khi đi bộ không?,complication,1
Lời khuyên khi bị lạc nội mạc tử cung trong Siêu âm,advice,1
Bác sĩ tư vấn gì khi phát hiện lạc nội mạc tử cung qua siêu âm?,advice,1
"Siêu âm thấy lạc nội mạc tử cung, cần lưu ý những gì?",advice,1
"viêm nội mạc tử cung trong Khám phụ khoa: nguyên nhân, triệu chứng và điều trị",symptom|treatment|cause,1
"Viêm nội mạc tử cung có nguyên nhân, triệu chứng và cách điều trị như thế nào khi đi khám phụ khoa?",symptom|treatment|cause,1
"Khi khám phụ khoa, các bác sĩ sẽ nói gì về nguyên nhân, triệu chứng và điều trị viêm nội mạc tử cung?",symptom|treatment|cause,1
Nguyên nhân gây viêm vùng chậu,cause,0
Hãy chỉ ra các nguyên nhân gây viêm vùng chậu,cause,0
Những yếu tố nào dẫn đến viêm vùng chậu?,cause,0
Phân loại lạc nội mạc tử cung khi Siêu âm thường ,subdisease,1
Tiền sản giật có ảnh hưởng gì đến ung thư nội mạc tử cung?,subdisease,1
Bác sĩ chia lạc nội mạc tử cung thành những loại nào khi siêu âm?,subdisease,1
Định nghĩa vô kinh trong Khám phụ khoa,definition,1
Vô kinh là gì trong khám phụ khoa?,definition,1
Bác sĩ giải thích về vô kinh trong khám phụ khoa được không?,definition,1
"Trong Sinh non, sẩy thai có nguyên nhân và dấu hiệu gì",symptom|cause,1
"Trong trường hợp sinh non, sẩy thai có thể do những nguyên nhân nào và dấu hiệu ra sao?",symptom|cause,1
Những nguyên nhân và dấu hiệu nhận biết sẩy thai khi sinh non là gì?,symptom|cause,1
Định nghĩa rong kinh trong Mang thai,definition,1
Rong kinh trong thai kỳ là gì?,definition,1
Định nghĩa của rong kinh khi mang thai?,definition,1
Những điều cần biết về tiền mãn kinh,detail,0
Tiền mãn kinh có những đặc điểm gì?,detail,0
Cần lưu ý gì về tiền mãn kinh?,detail,0
rong kinh được dùng thế nào khi Ba tháng cuối,application,1
"Trong ba tháng cuối thai kỳ, rong kinh được xử lý thế nào?",application,1
"Khi ở ba tháng cuối, tình trạng rong kinh được điều trị như thế nào?",application,1
nhiễm HPV thuộc chủ đề nào,topic,0
Làm sao tránh loạn khuẩn âm đạo khi Xét nghiệm nước tiểu,prevention,1
Làm sao để hạn chế loạn khuẩn âm đạo khi đi xét nghiệm nước tiểu?,prevention,1
Có cách nào tránh loạn khuẩn âm đạo khi làm xét nghiệm nước tiểu không?,prevention,1
Khi viêm âm đạo thì cần lưu ý gì,advice,0
Viêm âm đạo cần chú ý những gì?,advice,0
Khi bị viêm âm đạo thì phải làm sao?,advice,0
vô kinh trong Tiểu đường thai kỳ thường gặp ở ai,population,1
Các thể hội chứng buồng trứng đa nang trong Mang thai,subdisease,1
Hội chứng buồng trứng đa nang có những thể nào khi mang thai?,subdisease,1
Mang thai mà mắc hội chứng buồng trứng đa nang thì có thể chia thành những thể nào?,subdisease,1
Tại sao có viêm nội mạc tử cung khi Tiểu đường thai kỳ,cause,1
Viêm nội mạc tử cung có liên quan đến tiểu đường thai kỳ không?,cause,1
Mắc tiểu đường thai kỳ có dễ bị viêm nội mạc tử cung?,cause,1
Tại sao có viêm vùng chậu khi Xét nghiệm máu,cause,1
Viêm vùng chậu có thể xảy ra sau khi xét nghiệm máu không?,cause,1
Tại sao lại bị viêm vùng chậu sau khi xét nghiệm máu?,cause,1
Định nghĩa ung thư nội mạc tử cung trong Siêu âm thường ,definition,1
Ai hay mắc đau bụng kinh khi Mang thai,population,1
Đau bụng kinh có thường gặp khi mang thai không?,population,1
Người mang thai có dễ bị đau bụng kinh?,population,1
Biến chứng và cách điều trị vô kinh khi Khám sức khỏe định kỳ,treatment|complication,1
sinh non là gì khi Xét nghiệm Pap smear,definition,1
Sinh non có liên quan đến xét nghiệm Pap smear không?,definition,1
Xét nghiệm Pap smear có thể phát hiện nguy cơ sinh non không?,definition,1
Yếu tố nguy cơ u nang buồng trứng trong Cho con bú,riskfactor,1
Tập thể dục sau sinh có làm tăng nguy cơ u nang buồng trứng không?,riskfactor,1
U nang buồng trứng có liên quan đến việc cho con bú không?,riskfactor,1
Tại sao có ung thư nội mạc tử cung khi Xét nghiệm máu,cause,1
Xét nghiệm máu có thể phát hiện ung thư nội mạc tử cung không?,cause,1
Tại sao ung thư nội mạc tử cung lại xuất hiện sau khi xét nghiệm máu?,cause,1
Nguy cơ mắc viêm niệu đạo khi Vaccine HPV,riskfactor,1
viêm âm đạo trong Khám sức khỏe định kỳ thường gặp ở ai,population,1
Điều trị viêm đường tiết niệu trong Dậy thì,treatment,1
Bị viêm đường tiết niệu khi dậy thì phải làm sao?,treatment,1
Điều trị viêm đường tiết niệu trong độ tuổi dậy thì như thế nào?,treatment,1
Tại sao có thống kinh khi Dậy thì,cause,1
Phân tích nguyên nhân và đối tượng dễ bị đa kinh trong lúc thai nghén,cause,1
Thống kinh xuất hiện do dậy thì: lý do và cách xử lý,cause,1
đau bụng kinh dữ dội là bệnh gì,disease,0
u nang buồng trứng khi Mang thai: dấu hiệu và cách chữa,symptom|treatment,1
Triệu chứng và cách điều trị lạc nội mạc tử cung trong Ba tháng cuối,symptom|treatment,1
đa kinh trong Vaccine HPV,topic,1
loạn khuẩn âm đạo là gì khi Đi bộ,definition,1
u xơ tử cung được dùng thế nào khi Nội tiết tố,application,1
U xơ tử cung ảnh hưởng thế nào đến nội tiết tố?,application,1
Nội tiết tố có liên quan đến u xơ tử cung như thế nào?,application,1
vô kinh có thường gặp ở trẻ em không,population,0
Vô kinh có hay gặp ở bé gái không?,population,0
Trẻ em có bị vô kinh không?,population,0
Ai cần đi khám sớm vì nguy cơ nhiễm HPV,riskfactor,0
Yếu tố nguy cơ và cách phòng tránh thống kinh khi Vaccine HPV,riskfactor|prevention,1
Yếu tố nguy cơ gây thống kinh và cách phòng tránh khi tiêm vaccine HPV?,riskfactor|prevention,1
Tiêm vaccine HPV giúp phòng tránh thống kinh như thế nào và yếu tố nguy cơ là gì?,riskfactor|prevention,1
viêm niệu đạo khi Mang thai: dấu hiệu và cách chữa,symptom|treatment,1
Thông tin chi tiết viêm vùng chậu trong Siêu âm thường ,detail,1
Viêm vùng chậu thấy gì qua siêu âm thường?,detail,1
Siêu âm thông thường có phát hiện được viêm vùng chậu không?,detail,1
đa kinh trong Tiền sản giật thường gặp ở ai,population,1
Ai dễ gặp phải hiện tượng đa kinh khi bị tiền sản giật?,population,1
Nguyên nhân và triệu chứng của thai ngoài tử cung khi Khám phụ khoa,symptom|cause,1
Yếu tố nguy cơ và cách phòng tránh đa nang buồng trứng khi Ba tháng đầu,riskfactor|prevention,1
Phòng ngừa tiểu không kiểm soát trong Ba tháng đầu,prevention,1
Ai dễ bị đau bụng kinh nhất?,prevention,1
Cách phòng ngừa tiểu không kiểm soát trong ba tháng đầu thai kỳ?,prevention,1
Điều trị ung thư nội mạc tử cung có cần phẫu thuật không,treatment,0
Phải phẫu thuật khi điều trị ung thư nội mạc tử cung không?,treatment,0
Biến chứng và cách điều trị sinh non khi Thai kỳ,treatment|complication,1
Triệu chứng và cách điều trị rong kinh trong Mang thai,symptom|treatment,1
Rong kinh trong thai kỳ có dấu hiệu gì và cách điều trị?,symptom|treatment,1
"Nếu rong kinh khi mang thai, dấu hiệu và cách điều trị ra sao?",symptom|treatment,1
"Trong Thiếu máu, thai ngoài tử cung có nguyên nhân và dấu hiệu gì",symptom|cause,1
"Trong trường hợp thiếu máu, thai outside tử cung có những nguyên nhân và dấu hiệu gì?",symptom|cause,1
"Khi bị thiếu máu, thai ngoài tử cung có những nguyên nhân và dấu hiệu nào?",symptom|cause,1
Các thể thai lưu trong Siêu âm thường ,subdisease,1
Siêu âm thường có thể thấy được các thể thai lưu như thế nào?,subdisease,1
Các thể thai lưu thường xuất hiện ra sao trên siêu âm?,subdisease,1
viêm vùng chậu được dùng thế nào khi Huyết áp cao,application,1
"Trong trường hợp huyết áp cao, viêm vùng chậu được áp dụng như thế nào?",application,1
"Khi mắc chứng huyết áp cao, cách sử dụng thông tin về viêm vùng chậu là gì?",application,1
Nguyên nhân và triệu chứng của thai lưu khi Mang thai,symptom|cause,1
Thai lưu có những dấu hiệu gì khi mang thai?,symptom|cause,1
Nguyên nhân gây thai lưu khi mang thai là gì?,symptom|cause,1
Thói quen giúp hạn chế viêm âm đạo,prevention,0
Những thói quen nào giúp giảm nguy cơ viêm âm đạo?,prevention,0
Những phương pháp nào giúp hạn chế tình trạng viêm âm đạo?,prevention,0
Nguyên nhân viêm nội mạc tử cung trong Nghén,cause,1
Nghén có thể gây viêm nội mạc tử cung không?,cause,1
Những nguyên nhân nào gây viêm nội mạc tử cung khi nghén?,cause,1
Triệu chứng và cách điều trị hội chứng buồng trứng đa nang trong Yoga,symptom|treatment,1
Yoga có giúp cải thiện triệu chứng hội chứng buồng trứng đa nang không?,symptom|treatment,1
Cách điều trị hội chứng buồng trứng đa nang trong Yoga ra sao?,symptom|treatment,1
Định nghĩa viêm niệu đạo trong Nghén,definition,1
Viêm niệu đạo có liên quan gì đến nghén không?,definition,1
Nghén có gây viêm niệu đạo không?,definition,1
Biến chứng sinh non trong Phẫu thuật,complication,1
Sinh non có thể gây biến chứng gì trong phẫu thuật?,complication,1
Biến chứng nào có thể xảy ra khi sinh non trong phẫu thuật?,complication,1
Lời khuyên khi bị ung thư buồng trứng trong Siêu âm nâng cao,advice,1
Có lời khuyên gì cho người bị ung thư buồng trứng?,advice,1
"Khi bị ung thư buồng trứng, nên làm gì?",advice,1
u xơ tử cung được dùng thế nào khi Huyết áp cao,application,1
Đây là danh sách các câu hỏi đã được viết lại theo yêu cầu của bạn:,application,1
U xơ tử cung có dùng được khi bị cao huyết áp không?,application,1
Điều trị đau bụng kinh trong Xét nghiệm máu,treatment,1
Có cách nào giảm đau bụng kinh khi làm xét nghiệm máu không?,treatment,1
Đau bụng kinh trong xét nghiệm máu phải làm sao?,treatment,1
Phân loại u xơ tử cung khi Phẫu thuật,subdisease,1
Lời khuyên khi bị rong kinh,advice,0
Nên làm gì với loạn khuẩn âm đạo khi Thiếu máu,advice,1
Triệu chứng và cách điều trị mãn kinh trong Vaccine HPV,symptom|treatment,1
Đối tượng nào cần lưu ý về u xơ tử cung,population,0
tiền mãn kinh trong Nghén thường gặp ở ai,population,1
Tiền mãn kinh có liên quan gì đến nghén không?,population,1
Những ai thường bị nghén trong giai đoạn tiền mãn kinh?,population,1
Triệu chứng của tiền mãn kinh trong Tiền sản giật,symptom,1
Tiền sản giật có gây triệu chứng tiền mãn kinh không?,symptom,1
Mắc tiền sản giật có ảnh hưởng gì đến triệu chứng tiền mãn kinh?,symptom,1
Phòng ngừa viêm đường tiết niệu trong Nghén,prevention,1
Lời khuyên và phương pháp điều trị sẩy thai trong Siêu âm nâng cao,advice|treatment,1
Nguyên nhân tiền mãn kinh trong Thai kỳ,cause,1
Những nguyên nhân gây ra tình trạng tiền mãn kinh trong thai kỳ,cause,1
Mối liên hệ giữa thai kỳ và các nguyên nhân gây tiền mãn kinh,cause,1
Phòng ngừa viêm buồng trứng trong Đi bộ,prevention,1
Nguy cơ mắc hội chứng buồng trứng đa nang khi Xét nghiệm máu,riskfactor,1
Xét nghiệm máu có liên quan gì đến nguy cơ mắc buồng trứng đa nang không?,riskfactor,1
Mắc hội chứng buồng trứng đa nang có liên quan gì đến kết quả xét nghiệm máu?,riskfactor,1
lạc nội mạc tử cung được dùng thế nào khi Siêu âm nâng cao,application,1
Lạc nội mạc tử cung được chẩn đoán như thế nào khi siêu âm nâng cao?,application,1
Siêu âm nâng cao giúp phát hiện lạc nội mạc tử cung ra sao?,application,1
Định nghĩa ung thư cổ tử cung trong Ba tháng đầu,definition,1
Ung thư cổ tử cung trong 3 tháng đầu có nghĩa là gì?,definition,1
Định nghĩa về ung thư cổ tử cung trong giai đoạn 3 tháng đầu?,definition,1
Nguyên nhân và triệu chứng của đau bụng kinh khi Vaccine HPV,symptom|cause,1
Đau bụng kinh có liên quan gì đến Vaccine HPV không?,symptom|cause,1
Nguyên nhân gây đau bụng kinh sau khi tiêm Vaccine HPV là gì?,symptom|cause,1
Làm sao tránh đa nang buồng trứng khi Thai kỳ,prevention,1
Mô tả chi tiết về viêm âm đạo,detail,0
Viêm âm đạo có những triệu chứng gì?,detail,0
Mô tả chi tiết các triệu chứng của viêm âm đạo?,detail,0
Thông tin chi tiết sinh non trong Sinh non,detail,1
Sinh non có những thông tin chi tiết nào?,detail,1
Sinh non có những điểm nào cần biết?,detail,1
Dấu hiệu rong kinh khi Xét nghiệm Pap smear,symptom,1
Dấu hiệu rong kinh có thể thấy trong kết quả Pap smear?,symptom,1
"Khi làm Pap smear, dấu hiệu rong kinh ra sao?",symptom,1
Triệu chứng của đau bụng kinh trong Siêu âm nâng cao,symptom,1
Đau bụng kinh khi siêu âm nâng cao có biểu hiện như thế nào?,symptom,1
Siêu âm nâng cao có phát hiện được triệu chứng đau bụng kinh không?,symptom,1
Các thể lạc nội mạc tử cung trong Ba tháng đầu,subdisease,1
Thông tin chi tiết hội chứng buồng trứng đa nang trong Vaccine HPV,detail,1
Hội chứng buồng trứng đa nang có liên quan gì đến vaccine HPV?,detail,1
Vaccine HPV có ảnh hưởng gì đến hội chứng buồng trứng đa nang không?,detail,1
đa kinh trong Nội tiết tố,topic,1
Phòng ngừa đa kinh trong Tiểu đường thai kỳ,prevention,1
Tiểu đường thai kỳ có thể phòng ngừa đa kinh như thế nào?,prevention,1
Cách phòng ngừa đa kinh khi có tiểu đường thai kỳ ra sao?,prevention,1
Điều trị lạc nội mạc tử cung trong Khám phụ khoa,treatment,1
Lạc nội mạc tử cung điều trị như thế nào khi khám phụ khoa?,treatment,1
"Khi khám phụ khoa, có phương pháp nào điều trị lạc nội mạc tử cung hiệu quả không?",treatment,1
Nguy cơ mắc sẩy thai khi Sinh non,riskfactor,1
Mắc sẩy thai có tăng nguy cơ sinh non không?,riskfactor,1
Bị sẩy thai rồi thì khả năng sinh non có cao không?,riskfactor,1
Ứng dụng của ung thư buồng trứng trong Tiểu đường thai kỳ,application,1
"Trong tiểu đường thai kỳ, ung thư buồng trứng có ứng dụng như thế nào?",application,1
Ung thư buồng trứng có tác dụng gì trong việc điều trị tiểu đường thai kỳ?,application,1
Điều trị loạn khuẩn âm đạo trong Tiểu đường thai kỳ,treatment,1
"Khi bị tiểu đường thai kỳ, loạn khuẩn âm đạo điều trị thế nào?",treatment,1
Có cách nào điều trị loạn khuẩn âm đạo hiệu quả khi mắc tiểu đường thai kỳ không?,treatment,1
Phân loại đa kinh khi Xét nghiệm nước tiểu,subdisease,1
Đa kinh được phân loại như thế nào khi tiến hành xét nghiệm nước tiểu?,subdisease,1
"Khi xét nghiệm nước tiểu, đa kinh được phân loại ra sao?",subdisease,1
sẩy thai trong Ba tháng cuối,topic,1
Các thể đau bụng kinh trong Thiếu máu,subdisease,1
Đau bụng kinh có liên quan đến thiếu máu thế nào?,subdisease,1
Người bị thiếu máu thường gặp những thể đau bụng kinh nào?,subdisease,1
Định nghĩa và đối tượng nguy cơ của viêm niệu đạo,definition|population,0
mãn kinh trong Thiếu máu,topic,1
Điều trị đau bụng kinh trong Ba tháng cuối,treatment,1
Đau bụng kinh trong ba tháng cuối có cách nào giảm?,treatment,1
Làm sao để điều trị đau bụng kinh trong ba tháng cuối thai kỳ?,treatment,1
Điều trị đa nang buồng trứng trong Nghén,treatment,1
Đa nang buồng trứng trong thời kỳ nghén thì nên điều trị ra sao?,treatment,1
Điều trị đa nang buồng trứng khi nghén thế nào?,treatment,1
nhiễm nấm âm đạo: biến chứng và hướng điều trị,treatment|complication,0
sinh non là biểu hiện của bệnh gì,disease,0
Rủi ro của nhiễm nấm âm đạo khi Cho con bú,complication,1
Tại sao có sẩy thai khi Thiếu máu,cause,1
Tại sao thiếu máu lại gây sẩy thai?,cause,1
Thiếu máu có thể gây sẩy thai không?,cause,1
Triệu chứng và cách điều trị viêm nội mạc tử cung trong Xét nghiệm máu,symptom|treatment,1
sinh non trong Xét nghiệm nước tiểu thường gặp ở ai,population,1
Ai hay bị sinh non khi xét nghiệm nước tiểu?,population,1
Những trường hợp nào dễ sinh non khi làm xét nghiệm nước tiểu?,population,1
Ứng dụng của rong kinh trong Huyết áp cao,application,1
Rong kinh có giúp ích gì khi bị huyết áp cao không?,application,1
Huyết áp cao có liên quan đến tình trạng rong kinh không?,application,1
Phân loại ung thư nội mạc tử cung khi Xét nghiệm máu,subdisease,1
Phân loại ung thư nội mạc tử cung dựa trên kết quả xét nghiệm máu như thế nào?,subdisease,1
Xét nghiệm máu có thể giúp phân loại ung thư nội mạc tử cung ra sao?,subdisease,1
Triệu chứng của viêm nội mạc tử cung trong Mang thai,symptom,1
Viêm nội mạc tử cung trong thai kỳ có dấu hiệu gì?,symptom,1
Mang thai mà bị viêm nội mạc tử cung có biểu hiện ra sao?,symptom,1
Phòng ngừa hội chứng buồng trứng đa nang trong Dinh dưỡng,prevention,1
Dinh dưỡng thế nào để phòng ngừa hội chứng buồng trứng đa nang?,prevention,1
Cách ăn uống để phòng hội chứng buồng trứng đa nang?,prevention,1
Nguyên nhân và ai dễ mắc loạn khuẩn âm đạo trong Đi bộ,cause|population,1
Tại sao có u nang buồng trứng khi Tiền sản giật,cause,1
Tại sao lại xuất hiện u nang buồng trứng khi mắc tiền sản giật?,cause,1
U nang buồng trứng thường xuất hiện vì lý do gì khi bị tiền sản giật?,cause,1
Rủi ro của thai ngoài tử cung khi Xét nghiệm Pap smear,complication,1
Xét nghiệm Pap smear có phát hiện được thai ngoài tử cung không?,complication,1
"Nếu có thai ngoài tử cung, xét nghiệm Pap smear có đáng lo ngại không?",complication,1
"Trong Ba tháng đầu, thai ngoài tử cung có nguyên nhân và dấu hiệu gì",symptom|cause,1
Phân loại viêm cổ tử cung khi Yoga,subdisease,1
Có phân loại nào về viêm cổ tử cung khi tập Yoga không?,subdisease,1
Viêm cổ tử cung có phân loại gì khi tập Yoga?,subdisease,1
Xử lý lạc nội mạc tử cung khi Ba tháng cuối,treatment,1
Dưới đây là phiên bản paraphrase của các câu hỏi:,treatment,1
Lạc nội mạc tử cung ở ba tháng cuối thai kỳ xử lý thế nào?,treatment,1
Tại sao có lạc nội mạc tử cung khi Khám sức khỏe định kỳ,cause,1
Cách khắc phục lạc nội mạc tử cung khi vào tam cá nguyệt thứ ba?,cause,1
Khám sức khỏe định kỳ thì làm sao biết bị lạc nội mạc tử cung?,cause,1
Yếu tố nguy cơ và cách phòng tránh tiền mãn kinh khi Siêu âm nâng cao,riskfactor|prevention,1
Biến chứng nhiễm nấm âm đạo trong Mang thai,complication,1
Những biến chứng nào có thể xảy ra khi bị nhiễm nấm âm đạo trong thời kỳ mang thai?,complication,1
"Khi mang thai, nhiễm nấm âm đạo có thể dẫn đến những biến chứng gì?",complication,1
Lời khuyên khi bị u nang buồng trứng trong Sinh non,advice,1
U nang buồng trứng có làm tăng nguy cơ sinh non không?,advice,1
Nếu bị u nang buồng trứng thì cần phải chú ý gì để tránh sinh non?,advice,1
Thông tin về đau bụng kinh,topic,0
Biến chứng và cách điều trị sẩy thai khi Xét nghiệm nước tiểu,treatment|complication,1
Xử lý viêm nội mạc tử cung khi Dinh dưỡng,treatment,1
Siêu âm giúp phân biệt các thể rong kinh ra sao?,treatment,1
Viêm nội mạc tử cung cần chú ý gì về dinh dưỡng?,treatment,1
Điều cần biết về u nang buồng trứng khi Xét nghiệm nước tiểu,detail,1
Thông tin chi tiết thai lưu trong Ba tháng cuối,detail,1
Ba tháng cuối thai kỳ có khả năng thai lưu không?,detail,1
Thai lưu trong ba tháng cuối có nguy hiểm không?,detail,1
Dấu hiệu viêm niệu đạo khi Siêu âm nâng cao,symptom,1
Có dấu hiệu nào đặc biệt của viêm niệu đạo khi siêu âm không?,symptom,1
Siêu âm phát hiện được dấu hiệu viêm niệu đạo thế nào?,symptom,1
Dấu hiệu lạc nội mạc tử cung khi Sinh non,symptom,1
Dấu hiệu lạc nội mạc tử cung khi bị sinh non ra sao?,symptom,1
Khi sinh non có thể nhận biết dấu hiệu lạc nội mạc tử cung không?,symptom,1
hội chứng buồng trứng đa nang là gì khi Thai kỳ,definition,1
"Khi mang thai, hội chứng buồng trứng đa nang có ảnh hưởng thế nào?",definition,1
Hội chứng buồng trứng đa nang trong thai kỳ là gì?,definition,1
Nên làm gì với mãn kinh khi Đi bộ,advice,1
"Đã mãn kinh, còn cần đi bộ nữa không?",advice,1
"Mãn kinh rồi, đi bộ có ích lợi gì?",advice,1
u xơ tử cung thuộc bệnh nào,disease,0
U xơ tử cung thuộc nhóm bệnh gì?,disease,0
Bệnh u xơ tử cung là bệnh gì?,disease,0
Cách xử lý an toàn khi gặp mãn kinh,advice,0
Làm gì để xử lý an toàn khi mãn kinh?,advice,0
Mãn kinh nên làm thế nào để an toàn?,advice,0
"Trong Đi bộ, nhiễm nấm âm đạo có nguyên nhân và dấu hiệu gì",symptom|cause,1
Đi bộ có thể ảnh hưởng đến việc nhiễm nấm âm đạo như thế nào? Hãy nêu nguyên nhân và dấu hiệu,symptom|cause,1
Nguyên nhân và biểu hiện của nhiễm nấm âm đạo khi đi bộ là gì?,symptom|cause,1
Dấu hiệu sẩy thai khi Nội tiết tố,symptom,1
Dấu hiệu sẩy thai do thay đổi nội tiết tố?,symptom,1
Có dấu hiệu gì đặc biệt của sẩy thai liên quan đến nội tiết tố không?,symptom,1
"Trong Yoga, loạn khuẩn âm đạo có nguyên nhân và dấu hiệu gì",symptom|cause,1
"Nguyên nhân, triệu chứng và điều trị ung thư buồng trứng",symptom|treatment|cause,0
Lời khuyên khi bị ung thư buồng trứng trong Siêu âm,advice,1
Định nghĩa u nang buồng trứng và đối tượng dễ mắc trong Siêu âm nâng cao,definition|population,1
Điều trị thai ngoài tử cung trong Phẫu thuật,treatment,1
Điều trị thai ngoài tử cung bằng phẫu thuật như thế nào?,treatment,1
Phương pháp phẫu thuật để điều trị thai ngoài tử cung ra sao?,treatment,1
"ung thư nội mạc tử cung trong Xét nghiệm Pap smear: nguyên nhân, triệu chứng và điều trị",symptom|treatment|cause,1
thai lưu ở Siêu âm thường ,subtopic,1
"thống kinh trong Khám sức khỏe định kỳ: nguyên nhân, triệu chứng và điều trị",symptom|treatment|cause,1
"nhiễm HPV trong Huyết áp cao: nguyên nhân, triệu chứng và điều trị",symptom|treatment|cause,1
Nhiễm HPV có liên quan gì đến huyết áp cao không?,symptom|treatment|cause,1
Nguyên nhân và triệu chứng của nhiễm HPV khi bị huyết áp cao?,symptom|treatment|cause,1
viêm niệu đạo có làm tăng nguy cơ tử vong không,complication,0
Điều cần biết về ung thư buồng trứng khi Tiểu đường thai kỳ,detail,1
Tiểu đường thai kỳ có làm tăng nguy cơ ung thư buồng trứng không?,detail,1
Cần biết những gì về ung thư buồng trứng khi bị tiểu đường thai kỳ?,detail,1
Xử lý viêm cổ tử cung khi Ba tháng đầu,treatment,1
Viêm cổ tử cung trong ba tháng đầu thai kỳ nên xử lý thế nào?,treatment,1
Có cách nào cải thiện viêm cổ tử cung trong ba tháng đầu?,treatment,1
Tại sao có đau bụng kinh khi Xét nghiệm Pap smear,cause,1
