entity_name,entity_type,article_ids,application,symptom,treatment,cause,subtopic,definition,subdisease,detail,prevention,advice,complication
Bài tập cần tránh khi mang thai,topic,[],,,,,,,,,,tránh gập bụng/ngồi dậy; tránh đẩy tạ qua đầu; tránh tập luyện ngắt quãng cường độ cao; tránh thể thao va chạm; tránh nằm ngửa (tam cá nguyệt 2–3); tránh squat sumo sâu và nâng tạ sumo; tránh hot yoga; tránh nâng tạ; tránh lặn; tránh aerobic cường độ cao; tránh nằm sấp; tránh gập lưng; tránh thái cực quyền; tránh động tác kéo dãn khớp quá mức,
Nguy cơ khi khởi phát chuyển dạ,subtopic,[],,,,,,,,,,,vỡ tử cung; tăng nguy cơ sinh mổ; cơn co tử cung trở nên quá thường xuyên; thay đổi trong nhịp tim của thai nhi; các vấn đề dây rốn; bệnh nhiễm trùng ở mẹ và bé; cái chết của thai nhi
Vitamin,topic,[],giải phóng năng lượng; tan trong nước; cần cho tổng hợp DNA; cần cho phân chia tế bào; cần cho hình thành hồng cầu và hệ thần kinh; nhu cầu: 15 mg khi mang thai; kiểm soát giải phóng năng lượng từ tế bào,,,,,,,tan trong dầu; nhu cầu RDA: 770 mcg khi mang thai; alpha-carotene là tiền chất an toàn; tan trong nước; có trong rau củ; có trong protein động vật; có trong trái cây và rau củ; nhu cầu: 85 mg khi mang thai; nhu cầu: 5 mcg khi mang thai; Nhu cầu: 90 mcg khi mang thai; FDA bắt buộc bổ sung folat vào ngũ cốc và bột ngô; Nhu cầu: 18 mg khi mang thai,,không khuyến cáo bổ sung thường quy; không khuyến cáo sàng lọc thường quy; Tiêm bắp bổ sung cho trẻ sau sinh; thai kỳ nguy cơ cao: 4 mg/ngày,liều >15.000 IU/ngày có nguy cơ dị tật bẩm sinh; thiếu vitamin d liên quan thiểu sản men răng; thiếu axit folic liên quan thiếu máu hồng cầu khổng lồ mẹ và dị tật ống thần kinh thai nhi; thiếu niacin dẫn đến Pellagra
Viêm ruột hoại tử ở trẻ sinh non,disease,[],,thay đổi tiêu hóa; bụng căng lên; tiêu chảy,,,,,,tình trạng này thường xảy ra 2 - 3 tuần sau sinh,,,
Tia ối,topic,[],,,,,,,,tia ối được thực hiện để bắt đầu chuyển dạ khi cổ tử cung mở ra và mỏng đi và đầu của em bé đã di chuyển xuống xương chậu,,hầu hết phụ nữ sẽ chuyển dạ trong vòng vài giờ sau khi bị vỡ túi nước ối,
Xét nghiệm viêm gan C,topic,[],liên quan tải lượng virus; tình trạng đồng nhiễm HIV,,,,,,,,,,
Dụng cụ tử cung,subtopic,[],,tiết dịch âm đạo; co thắt; tăng đau bụng; chảy máu khi hành kinh (loại đồng); ra máu ít trong vài tuần đầu; ra máu giữa chu kỳ; co thắt; đau bụng nhẹ; ra máu trong 1-2 tuần đầu; kinh nguyệt nhiều hơn,,dụng cụ chứa hormone phóng thích progestin; dụng cụ chứa đồng phóng thích đồng; không ngăn rụng trứng; ngăn thụ tinh; ngăn trứng đã thụ tinh làm tổ; ngăn tinh trùng gặp trứng; làm thay đổi nội mạc tử cung,,dụng cụ đặt tử cung (intrauterine device: iud) là một trong số các biện pháp tránh thai. dụng cụ tử cung (dctc) là một dụng cụ nhỏ và bằng nhựa được đặt vào bên trong tử cung nhằm mục đích tránh thai.,,loại hiện đại an toàn hơn loại truyền thống; có 2 loại dụng cụ tử cung: dụng cụ chứa hormone (nội tiết) và dụng cụ chứa đồng; thường đặt khi có kinh hoặc ngay sau kỳ kinh; có thể đặt trong vòng 7 ngày sau quan hệ không bảo vệ; ngừa thai hiệu quả đến 5–10 năm; có 2 loại: dụng cụ tử cung chứa đồng (phóng thích đồng để ngừa thai) và dụng cụ tử cung chứa nội tiết (phóng thích progestin); thời gian tác dụng: loại chứa đồng có hiệu quả đến 12 năm; trước đây gọi là 'vòng tránh thai' vì loại hình tròn phổ biến vào thập niên 80-90; hiện nay chủ yếu dùng loại hình chữ t; loại chứa nội tiết cần thay sau 5 năm,,thường khuyên dùng cho phụ nữ đã có con; dễ sử dụng; không phải phụ nữ nào cũng dùng được dụng cụ tử cung; có thể dùng thuốc giảm đau không kê toa hoặc gây tê tại chỗ trong một số trường hợp; không ảnh hưởng đến sinh hoạt tình dục; có thể dùng tampon; không bị xô lệch bởi hoạt động hàng ngày; loại nội tiết có thể giảm đau bụng và chảy máu khi hành kinh; không nên đặt nếu đang mắc bệnh lây truyền qua đường tình dục hoặc bị hãm hiếp; dùng được cho phụ nữ cho con bú; hiệu quả cao; tác dụng lâu dài (5-10 năm); chi phí không cao; tiện lợi; có thể tháo bất kỳ lúc nào; hiệu quả ngay; ít tác dụng phụ; không bảo vệ khỏi bệnh lây truyền qua đường tình dục (stis).; có thể tháo ra bất kỳ lúc nào nếu muốn có thai hoặc ngừng sử dụng; có thể kiểm tra dây trong âm đạo bằng tay sạch; nên kiểm tra định kỳ hàng năm,viêm vùng chậu; thai ngoài tử cung; gây viêm nhiễm tử cung; gây viêm nhiễm vòi trứng; vô sinh; thủng tử cung khi đặt; nhiễm trùng vùng chậu
Đi bộ,topic,[],giúp thai phụ giảm biến chứng thai kỳ liên quan đến tăng cân và ít vận động; giúp ngăn tăng cân quá mức; giảm nguy cơ tiền sản giật; giảm nguy cơ tiểu đường thai kỳ; giúp thai nhi có cân nặng phù hợp,,,,,,,,,giảm đau lưng; phụ nữ có thai kỳ nguy cơ thấp được khuyến khích đi bộ hoặc tập thể dục nhịp điệu vừa phải 150 phút/tuần; giảm táo bón; giảm nhu cầu sinh mổ; giảm nguy cơ tiểu đường thai kỳ; giảm nguy cơ tiền sản giật; kiểm soát cân nặng; giảm nguy cơ cục máu đông; hỗ trợ giảm cân sau sinh; đi bộ nhanh hoặc đi bộ lên dốc được coi là hoạt động vừa phải; người mới bắt đầu nên đi bộ 10–15 phút cách ngày và tăng dần; chú ý tư thế để tránh căng lưng; nên thẳng lưng và vung tay giữ thăng bằng; mang giày thoải mái; có thể dùng băng quấn bụng; sau khi đi bộ nên nghỉ ngơi và kê cao chân; chọn giày thoải mái; bảo vệ da bằng kem chống nắng; uống đủ nước; ăn nhẹ trước khi đi bộ; đi bộ có thể gây chuyển dạ ở thai kỳ nguy cơ cao; đi bộ có thể tăng cơ hội sinh thường; nhưng đi quá nhiều có thể gây mệt; đi bộ máy chạy bộ an toàn nếu cài đặt tốc độ hợp lý; khởi động và kéo giãn trước khi tập; đi bộ cùng gia đình hoặc nhóm bạn; giúp tạo động lực và tâm trạng tích cực; tiếp tục đi bộ ngắn hàng ngày; tránh đường dốc hoặc không bằng phẳng; có thể dùng đai nịt bụng để nâng đỡ; nên đi cùng người thân gần ngày dự sinh,
Kế hoạch hoá gia đình bằng phương pháp tự nhiên,topic,[],không chỉ để tránh thai mà còn giúp các cặp đôi mong con dễ có thai hơn,đau bụng; đau lưng; đầy hơi; rụng trứng; trứng di chuyển qua vòi tử cung; trứng bị tống ra ngoài theo kinh nguyệt; tức ngực,,,,kế hoạch hóa gia đình theo phương pháp tự nhiên là phương pháp xác định thời điểm có thể quan hệ tình dục mà không thể có thai,,phương pháp tính theo chu kỳ kinh nguyệt: dựa vào chu kỳ trước đó để ước lượng ngày rụng trứng (thường ngày thứ 14),,người phụ nữ theo dõi thay đổi trong chu kỳ kinh nguyệt để biết thời điểm dễ thụ thai hoặc tránh thai; phụ nữ thường dễ thụ thai khi quan hệ quanh thời điểm rụng trứng; nếu thực hiện không đúng hướng dẫn thì hiệu quả thấp và kém tin cậy hơn so với các biện pháp tránh thai khác; phương pháp tự nhiên không chỉ để tránh thai mà còn giúp các cặp đôi mong con dễ có thai hơn; vẫn có thể dự đoán rụng trứng bằng cách theo dõi sự thay đổi trong cơ thể; tránh thai nếu chưa sẵn sàng: lựa chọn biện pháp ngừa thai phù hợp,
Squats,topic,[],giúp tăng nhịp tim; tăng lực cơ thân dưới; làm săn chắc cơ thể; hỗ trợ sinh nở; săn chắc cơ mông; giảm đau lưng dưới; ngăn ngừa táo bón; tư thế sinh tốt hơn; tăng sức cho cơ chân; tăng sức cơ sàn chậu; duy trì trọng tâm cơ thể; mở tay đặt lên đầu gối để tạo khoảng trống cho bụng; giúp mở khung chậu; tăng cơ quanh tử cung; tạo không gian cho thai nhi xuống; giúp cổ tử cung giãn,,,bụng to làm thay đổi trọng tâm; hormone làm giãn dây chằng,,,,những thay đổi trong thai kỳ ảnh hưởng đến squats,,uống đủ nước; giữ thăng bằng; giữ tư thế đến khi thoải mái; điều chỉnh cường độ theo giai đoạn thai kỳ; có người hỗ trợ; mặc quần áo và giày phù hợp; tập ở nơi bằng phẳng; không tập quá sức; tránh squats ngay sau ăn hoặc khi đói; đau khi tập; nhau tiền đạo; nguy cơ sinh non; đa thai; cổ tử cung ngắn; các trường hợp cần tránh squats: thai nhi không thuận sau 30 tuần,tăng nguy cơ chấn thương; ít cần dụng cụ hỗ trợ; giảm rách tầng sinh môn
Corticosteroids trước sinh,topic,[],,,,,,,,thuốc sẽ thúc đẩy trưởng thành phổi thai nhi; suy hô hấp cấp là tình trạng ảnh hưởng đến hô hấp của trẻ sơ sinh; xuất huyết não thất là tình trạng chảy máu trong não; viêm ruột hoại tử là bệnh lý ruột ở trẻ sơ sinh non tháng,,,suy hô hấp cấp; xuất huyết não thất; viêm ruột hoại tử
Thính chẩn,topic,[],nghe tim thai bằng ống nghe đặc biệt hoặc đầu dò Doppler,nghe thấy tim thai,,,,,,,,cứ sau một thời gian nhất định bác sĩ sẽ đến kiểm tra tim thai; nếu có bất thường gì xảy ra thì bác sĩ sẽ kiểm tra tim thai thường xuyên hơn,
Ngừa thai khẩn cấp progestin,subtopic,[],,,thuốc chỉ chứa progestin (levonorgestrel),,,,,who: hiệu quả 52–94%,,có thể dùng nhiều lần trong cùng chu kỳ; không có tác dụng nếu đã mang thai; không gây harm cho thai nhi,
Tiêm phòng cúm,topic,[],tiêm phòng là cách tốt nhất để bảo vệ mẹ và bé; chống lại tất cả các chủng vi-rút cúm,mệt mỏi; đau nhức; sốt; đau đầu; đau họng; sốt nhẹ; đau cơ; ho,,thimerosal là một chất bảo quản có chứa thủy ngân được sử dụng với lượng rất nhỏ trong một số loại vắc-xin cúm,,,,từ 1 đến 2 ngày sau khi tiêm phòng cúm,không giúp cơ thể chống lại tất cả các chủng vi-rút cúm; các chuyên gia vẫn đang xác định các chủng vi-rút có khả năng gây bệnh cao nhất trong mùa tiếp theo; nếu bạn tiếp xúc với vi-rút cúm trong giai đoạn này thì vẫn có thể nhiễm bệnh; do đó phải tiêm phòng trước khi bắt đầu vào mùa cúm; tiêm phòng cúm không bảo vệ cơ thể khỏi cảm lạnh thông thường hoặc các loại vi-rút đường hô hấp khác; hiện nay đã có các loại vắc-xin cúm không chứa thimerosal; tiêm phòng cúm hàng năm là điều cần thiết,bạn không thể bị cúm sau khi tiêm phòng cúm; những tác dụng phụ này chỉ là tạm thời; lợi ích của việc tiêm phòng vượt trội hơn tác dụng phụ; bạn cần trao đổi với bác sĩ sản phụ khoa về bất kỳ phản ứng nào mà bạn gặp phải với các lần tiêm phòng cúm trước đây; phụ nữ mang thai có thể tiêm phòng cúm có hoặc không có thimerosal; tiêm phòng cúm khi bạn đang mang thai là bước tốt nhất để bảo vệ em bé của bạn khỏi bệnh cúm; việc tiêm phòng cúm cho phụ nữ đang cho con bú là an toàn; bạn có thể tiêm phòng cúm ở hầu hết các cơ sở y tế,viêm phổi; phải khám và nhập viện nhiều hơn để theo dõi và điều trị
Xuất huyết não thất ở trẻ sinh non,disease,[],,,,,,,,tình trạng chảy máu trong não. nó thường xảy ra gần các não thất ở trung tâm nhu mô não. não thất là khoảng trống trong não chứa đầy dịch não tủy.,,,
Gây tê vùng,topic,[],ngăn chặn cảm giác từ các vùng cụ thể của cơ thể,,,,,,,đây là cách mà hầu hết các sản phụ quan tâm khi có ý định sử dụng thuốc gây tê,,,
Tránh thai khẩn cấp,topic,[],,,uống thuốc liều đặc biệt; đặt dụng cụ tử cung,,Thuốc tránh thai khẩn cấp; Dụng cụ tử cung tránh thai khẩn cấp,,,,,,
Vaccine,topic,[],Giúp phát hiện sớm tổn thương tiền ung thư; phòng ngừa mụn cóc sinh dục và ung thư cổ tử cung; phòng ngừa ung thư cổ tử cung. Hiệu quả gần 100% trong ngăn ngừa tổn thương tiền ung thư và mụn cóc sinh dục; giúp bảo vệ thai phụ và thai nhi khỏi các bệnh có thể phòng ngừa bởi vaccine; vaccine cúm; vaccine ho gà; tiêm vaccine cúm bất hoạt (mũi cúm) để bảo vệ bản thân và thai nhi; có thể tiêm vào bất kì lúc nào trong thời kì mang thai; các loại vaccine đã được theo dõi cẩn thận trong nhiều năm và được khẳng định là an toàn cho thai phụ và thai nhi,mệt mỏi; buồn nôn; chóng mặt; đau đầu; mụn cóc sinh dục; đau tại chỗ tiêm; ngất xỉu; đau ở cánh tay; mệt mỏi; đau; sốt; đau cơ; sưng đỏ; sưng tại chỗ tiêm,,virus papilloma ở người (hpv) lây qua tiếp xúc da – da; virus papilloma ở người (hpv) lây qua quan hệ tình dục âm đạo; virus papilloma ở người (hpv) lây qua quan hệ tình dục hậu môn; virus papilloma ở người (hpv) lây qua quan hệ tình dục miệng; HPV 6; HPV 11; HPV 16; HPV 18; quan hệ tình dục âm đạo; quan hệ tình dục hậu môn; quan hệ tình dục miệng; HPV xâm nhập tế bào cổ tử cung,,,,có hơn 100 type HPV; các triệu chứng thường nhẹ và tự hết; làm thay đổi bất thường cấu trúc tế bào; quá trình tiến triển kéo dài nhiều năm; nhiều bệnh phòng ngừa bằng vaccine hiếm thấy ở mỹ nhưng vẫn còn phổ biến ở các khu vực khác trên thế giới; nhiều bệnh phòng ngừa bằng vaccine hiếm thấy ở mỹ nhưng vẫn còn phổ biến ở các khu vực khác trên thế giới,hiệu quả gần 100% trong ngăn ngừa tổn thương tiền ung thư và mụn cóc sinh dục do các type này; vaccine này rất quan trọng để bảo vệ trẻ sơ sinh khỏi bệnh ho gà cho đến khi đủ tuổi tiêm phòng; cũng như bảo vệ cho thai phụ trong suốt thai kì,vaccine hiệu quả nhất khi tiêm trước khi có quan hệ tình dục và trước khi phơi nhiễm HPV; tiêm 3 liều trong 6 tháng; không dùng cho phụ nữ mang thai; có thể dùng cho phụ nữ cho con bú; một thai phụ có kế hoạch du lịch nước ngoài nên trao đổi với bác sĩ về các loại vaccine nào nên tiêm; tất cả các loại vaccine sử dụng cho thai kì đều an toàn cho phụ nữ cho con bú; một thai phụ có kế hoạch du lịch nước ngoài nên trao đổi với bác sĩ về các loại vaccine nào nên tiêm; vaccine này rất quan trọng để bảo vệ trẻ sơ sinh khỏi bệnh ho gà cho đến khi đủ tuổi tiêm phòng,ung thư cổ tử cung; ung thư âm hộ; ung thư âm đạo; ung thư hậu môn; ung thư dương vật; ung thư vùng đầu cổ; quá trình tiến triển kéo dài nhiều năm có thể dẫn đến ung thư cổ tử cung; có thể dẫn đến ung thư cổ tử cung; bệnh ho gà có thể đe dọa đến tính mạng trẻ sơ sinh - khoảng một nửa trẻ sơ sinh chết vì ho gà trong bệnh viện; bệnh ho gà có thể đe dọa đến tính mạng trẻ sơ sinh - khoảng một nửa trẻ sơ sinh chết vì ho gà trong bệnh viện; một thai phụ bị nhiễm cúm sẽ tăng nguy cơ mắc các biến chứng nặng nề và tỷ lệ nhập viện cao hơn so với người khác
không uống rượu,advice,[],,,,,,,,,,Chăm sóc bản thân,
Phương pháp giữ cân nặng phù hợp,topic,[],,,,,,,,,,hạn chế đường và chất béo rắn; tham khảo bác sĩ về các hoạt động cần hạn chế,
xuất hiện mạch máu hình mạng nhện ở mặt,symptom,[],,Ba tháng đầu,,,,,,,,,
Chăm sóc tóc,topic,[],,,,,,,,bình thường rụng khoảng 100 sợi/ngày; các nghiên cứu cho thấy sợi tóc dày hơn trong quý 3,,nên hạn chế tối đa; có thể chọn nhuộm highlight hoặc dùng thuốc nhuộm tự nhiên như henna; không dùng sản phẩm duỗi chứa keratin có formaldehyde; một số thai phụ nhạy cảm với mùi hương nên có thể chuyển sang sản phẩm không mùi,
Mức tăng cân khuyến cáo,topic,[],,,,,,,,,,mức tăng cân phụ thuộc vào bmi trước khi mang thai,
Nghiện ma túy,topic,[],,nhờn thuốc; lên cơn khi ngừng; dùng liều nhiều hơn; mất kiểm soát; giảm các hoạt động xã hội; tiếp tục dùng dù biết hại,,,,,,,,,
Triệt sản,topic,[],,mệt mỏi; buồn nôn; đầy hơi; đau vai; đau họng; buồn nôn; nôn; chảy máu; chóng mặt; vẫn có thể mang thai; đau giống đau bụng kinh; hoa mắt; nổi mẩn,quy trình triệt sản nữ được gọi là thắt ống dẫn trứng; quy trình triệt sản nam được gọi là cắt bỏ đoạn ống dẫn tinh; mổ bụng qua vết mổ nhỏ; nội soi ổ bụng; nội soi buồng tử cung; rạch da nhỏ; đưa vòi trứng ra ngoài; thắt bằng clip; cắt bỏ đoạn nhỏ; cắt hoặc thắt ống dẫn tinh; rạch nhỏ bìu; kéo ống dẫn tinh; cắt đoạn nhỏ; cột và gắn lại bằng nhiệt; tạo mô sẹo; thực hiện với gây tê tại chỗ; có thể phẫu thuật nối ống; có thể dùng hỗ trợ sinh sản; thắt ống dẫn trứng; phẫu thuật qua ổ bụng ít xâm lấn (minilaparotomy); phẫu thuật nội soi ổ bụng (laparoscopy); phẫu thuật nội soi buồng tử cung (hysteroscopy); ống dẫn trứng sẽ được cắt và thắt lại bằng chỉ phẫu thuật hoặc bằng kẹp; thời gian hồi phục nhanh hơn; ít biến chứng hơn; thường thực hiện ngoại trú; hiệu quả ngay tức thì sau phẫu thuật; thực hiện đường rạch nhỏ trên bụng để đóng ống dẫn trứng; cột ống dẫn trứng; kẹp ống dẫn trứng; đốt điện ống dẫn trứng; gây tắc ống dẫn trứng bằng mô sẹo sau khi đặt dụng cụ cấy ghép,lậu; herpes; mụn cóc sinh dục; ống dẫn trứng sẽ được cắt và thắt lại bằng những sợi dây đặc biệt; miệng cắt sẽ được đóng kín bằng chỉ phẫu thuật; miệng cắt sẽ được đóng kín bằng kẹp; miệng cắt sẽ được đóng kín bằng cách đốt điện; gây tắt ống dẫn trứng bằng cách đưa vào lòng ống dẫn trứng một dụng cụ cấy ghép mô nhỏ (implants) làm hình thành mô sẹo; virus suy giảm miễn dịch người (hiv),Triệt sản ống dẫn trứng; Triệt sản qua soi tử cung,triệt sản là biện pháp tránh thai vĩnh viễn; triệt sản là một biện pháp tránh thai vĩnh viễn; triệt sản là một phương pháp tránh thai vĩnh viễn; triệt sản ống dẫn trứng là các thủ thuật dành cho phụ nữ nhằm đóng kín ống dẫn trứng. ngăn cản trứng di chuyển xuống tử cung và ngăn tinh trùng gặp trứng.; là một loại triệt sản ống dẫn trứng,,thời gian có hiệu quả: 2–4 tháng để tinh dịch hết tinh trùng; ống dẫn trứng: là ống mà trứng đi từ buồng trứng đến tử cung; thường dùng sau khi sinh bé; cần 3 tháng để hoàn tất; đây là dạng tránh thai phổ biến nhất trên thế giới; việc thắt ống dẫn trứng nhằm mục đích là để ngăn trứng gặp tinh trùng; triệt sản bằng phẫu thuật nội soi qua ổ bụng có hiệu quả rất cao trong phòng tránh thai; một lỗ nhỏ khác cũng sẽ được mở gần đó để đưa dụng cụ thắt ống dẫn trứng vào; phần lớn hồi phục trong 1 tuần; thắt ống dẫn trứng là phương pháp triệt sản dành cho nữ giới; hiệu quả: <1/1000 phụ nữ có thai trong vòng 5 năm sau thủ thuật.; các mô này tạo thành mô sẹo gây bít tắc ống; không có hiệu quả tức thì. cần 3 tháng để mô sẹo bít kín.; thường thực hiện tại phòng khám với gây tê tại chỗ hoặc thuốc an thần; cũng có thể tiến hành tại phòng mổ với gây mê toàn thân; không cần phẫu thuật mổ rạch; không cần vết mổ; dùng lối tự nhiên; có thể thực hiện với gây tê tại chỗ; phục hồi nhanh hơn so với triệt sản khác,sử dụng bao cao su dành cho nam hoặc bao cao su dành cho nữ để bảo vệ,khi lựa chọn một phương pháp triệt sản cần cân nhắc: sự lựa chọn cá nhân; người có nguy cơ cao vẫn cần dùng bao cao su; cần dùng biện pháp tránh thai khác cho tới khi xét nghiệm tinh dịch cho thấy không còn tinh trùng; phụ nữ có nguy cơ lây nhiễm những bệnh này khi quan hệ tình dục thì nên sử dụng bao cao su dành cho nam hoặc bao cao su dành cho nữ để bảo vệ; không cần phẫu thuật mổ rạch; không cần vết mổ; dùng lối tự nhiên; có thể thực hiện với gây tê tại chỗ; phục hồi nhanh hơn so với triệt sản khác,nhiễm trùng; chảy máu; biến chứng hay gặp nhất liên quan đến gây mê toàn thân; tổn thương ruột; tổn thương bàng quang; tổn thương mạch máu lớn; bỏng da; bỏng ruột; mang thai sau phẫu thuật rất hiếm; nguy cơ thai ngoài tử cung cao hơn; nếu muốn mang thai lại thường không thành công; nếu mang thai thì nguy cơ thai ngoài tử cung cao; bỏng da hoặc ruột; nguy cơ thai ngoài tử cung cao; vẫn có thể mang thai
Các biện pháp tránh thai nội tiết,subtopic,[],,,,,,,,,,cần dùng bao cao su để phòng tránh stds,
Những thay đổi ngoài da,topic,[],,sưng; đau; mụn trứng cá; nốt đen ở ngực; nốt đen ở núm vú; nốt đen ở mặt trong đùi; thâm nám (melasma) trên mặt; đường đen Linea nigra từ rốn đến lông mu; vết rạn da; tĩnh mạch hình mạng nhện; giãn tĩnh mạch; mụn trứng cá khởi phát hoặc nặng thêm khi mang thai; xanh tím ở chân; giãn tĩnh mạch ở âm hộ; giãn tĩnh mạch ở trực tràng (trĩ); nốt ngứa giống côn trùng cắn; bọng nước; rụng tóc hàng loạt sau sinh 3 tháng; móng tay chân mọc nhanh hơn hoặc dễ gãy,,đa số liên quan đến thay đổi hormone trong thai kỳ; một số chưa rõ nguyên nhân; nốt đen và thâm nám là do tăng melanin; do nội tiết và tăng thể tích máu; do tử cung chèn ép tuần hoàn,,,,xuất hiện tam cá nguyệt 3; thường trở lại bình thường sau 6 tháng sau sinh; tóc mọc lại sau 3–6 tháng,uống nhiều nước; đi lại thường xuyên; tránh ngồi bắt chéo chân; kê cao chân; tập thể dục; mang tất quần; ăn nhiều chất xơ,rửa mặt 2 lần/ngày bằng sữa rửa dịu nhẹ; gội đầu thường xuyên nếu tóc dầu; tránh nặn mụn; dùng mỹ phẩm không chứa dầu,
Hội chứng fas,disease,[],,tật đầu nhỏ; dị dạng thể chất; dị dạng trí tuệ; mặt dị dạng; phát triển chậm,,uống rượu trong thai kỳ,,,,,,không có lượng rượu an toàn trong thai kỳ,
Chất chủ vận thụ thể beta - adrenergic,topic,[],,,,,Terbutaline,,,,,,
Sự rụng trứng,topic,[],,,,,,,,thường xảy ra khoảng 2 tuần trước kỳ kinh tiếp theo; trứng sau khi rụng có khả năng thụ thai trong vòng 24 giờ; tinh trùng có thể sống trong cơ thể phụ nữ 3 ngày hoặc hơn,,,
Sự phát triển của thai nhi trong những tuần cuối,topic,[],,,,,,,,não bộ phát triển rất nhanh trong giai đoạn cuối của thai kì – nó phát triển ở mức 1/3 giữa tuần 35 và 39; những lớp mỡ sẽ được tập trung lại vào dưới da của đứa trẻ; lớp mỡ sẽ giúp giữ ấm đứa trẻ sau khi sinh,,,
Virus zika,disease,[],,,,muỗi đốt; lây qua đường tình dục,,,,hiện nay không có vaccine ngăn ngừa virus zika,không đi đến các khu vực đang có virus zika đang hoạt động; thực hiện các bước ngăn ngừa muỗi đốt; tránh lây zika qua đường tình dục,,tật đầu nhỏ
Hội chứng turner,disease,[],,cổ có màng; chiều cao ngắn,,nhiễm sắc thể x bị thiếu hoặc hư hỏng,,một tình trạng ảnh hưởng đến nữ giới trong đó có nhiễm sắc thể x bị thiếu hoặc hư hỏng,,,,,các vấn đề về tim
Hội chứng down,topic,[],,chậm phát triển trí tuệ; có những đặc điểm bất thường ở mặt; trẻ chậm phát triển trí tuệ; có đặc điểm bất thường khuôn mặt,,thừa 1 nhiễm sắc thể 21; thừa 1 nhiễm sắc thể 21,,,,,,,bị tim bẩm sinh; có thể kèm dị tật tim bẩm sinh
Ngừa thai khẩn cấp ulipristal,subtopic,[],,,,,,,,hiệu quả trong vòng 120h,,,
Kháng thể rh,topic,[],,,,,,,,,,nếu chưa có kháng thể → tiêm globulin miễn dịch rh; nếu có → cần theo dõi đặc biệt,
Chuyển dạ giả,topic,[],,cơn co tử cung; cơn co braxton hicks; tình trạng co bóp vùng bụng từng cơn; cơn co thắt có tần số xuất hiện ổn định; cơn co thắt không nặng lên khi đi lại; cơn co thắt không kéo dài; cơn co thắt không cảm thấy đau tăng lên theo thời gian; cơn co thắt không đều đặn; cơn co thắt có thể gây đau,,,,,,các cơn co thắt này thường xảy ra vào cuối ngày,,,
Xét nghiệm máu,topic,[],theo dõi thai kỳ; phát hiện được nhiễm trùng hoặc tình trạng bất thường,,,,,,,,,,nguy cơ gây hại cho mẹ và thai nhi
Nhau thai,topic,[],,,,,,,,nhau thực hiện chức năng như một hệ thống nuôi dưỡng sự sống trong suốt quá trình mang thai; nhau thai cũng được hình thành và phát triển trong giai đoạn này,,,
Màng chắn tránh thai,topic,[],,dị ứng latex; dị ứng chất diệt tinh trùng,,,,,,,,không ảnh hưởng hormone; dùng được khi cho con bú; cần bác sĩ kê đơn và đo kích cỡ phù hợp; chỉ dùng chất bôi trơn dạng nước với màng chắn latex; đặt trước quan hệ đến 2 giờ (nếu lâu hơn phải bôi thêm chất diệt tinh trùng),sốc nhiễm độc nếu để quá 24 giờ; nhiễm khuẩn đường niệu
Nang tuyến bartholin,disease,[],,nang sưng gần lỗ âm đạo; thường không đau,ngâm nước ấm; chườm ấm,tắc tuyến bartholin; tắc tuyến,,,,,,,áp-xe
Thuốc giảm co tử cung,topic,[],trì hoãn sinh trong một khoảng thời gian ngắn (đến 48 giờ); một số loại thuốc giảm co có thể được sử dụng trong chuyển dạ sinh non,huyết áp cao; có protein trong nước tiểu; rối loạn thị giác; đau đầu nhiều,làm chậm hoặc ngừng cơn co tử cung trong chuyển dạ; một loại thuốc giảm co là magiesium sulfate; một số loại thuốc giảm co có thể được sử dụng trong chuyển dạ sinh non,,Chuyển dạ sinh non,tiền sản giật là tình trạng bệnh lý xảy ra sau 20 tuần thai nghén,,không nên sử dụng magiesium sulfate quá 5 đến 7 ngày; một loại thuốc giảm co là magiesium sulfate,,,sử dụng thuốc kéo dài gây giảm nồng độ calcium; thai nhi có thể mắc các vấn đề về xương
Giai đoạn 3 của chuyển dạ,subtopic,[],,đau; cơn co tử cung; giống như khi tử cung co hoặc thậm chí là đau hơn,can thiệp chủ động (gọi là xử lý tích cực giai đoạn 3): sử dụng các biện pháp để làm giai đoạn 3 diễn ra nhanh hơn; không can thiệp: không sử dụng các biện pháp can thiệp và quá trình này diễn ra tự nhiên,,,,,điều này có nghĩa là máu vẫn sẽ tiếp tục tự truyền từ nhau thai sang em bé; việc này diễn ra trong khoảng 2 đến 4 phút; bạn có thể được can thiệp điều này vào bất cứ lúc nào trong giai đoạn 3 của chuyển dạ; dây rốn không được cắt cho đến khi tự nó hết đập,,không nên cắt dây rốn ngay tức thì sau khi sinh; hộ sinh của bạn sẽ tiêm oxytocin vào bắp đùi của bạn ngay sau khi em bé được sinh ra; hộ sinh của bạn sẽ đợi khoảng 1 đến 5 phút sau sinh để cắt dây rốn; việc cắt dây rốn phải bắt buộc làm sớm nếu em bé của bạn gặp một số trường hợp không thuận lợi liên quan đến dây rốn như dây rốn quấn chặt quanh cổ em bé; việc này thường diễn ra trong 30 phút sau khi em bé đã được sinh ra,
Lóc ối,topic,[],làm cơ thể bạn giải phóng prostaglandin là một chất giúp làm mềm cổ tử cung và có thể gây ra các cơn co thắt,,,,,,,hành động này có thể làm cơ thể bạn giải phóng prostaglandin là một chất giúp làm mềm cổ tử cung và có thể gây ra các cơn co thắt,,,
